 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
152,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C1,28.719,118.681,113,128,3408.392,296703.000
153,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C1,28.719,118.681,113,128,3408.392,296703.000
154,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C1,28.719,118.681,113,128,3408.392,296703.000
155,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C1,28.719,118.681,113,128,3408.392,296703.000
156,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_16_C2,861.360,341.118,162,1805,293825.363,25577712.000
157,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,145.757,136,158,4185.973,364392.000
158,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,145.757,136,158,4185.973,364392.000
159,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,145.757,136,158,4185.973,364392.000
160,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,145.757,136,158,4185.973,364392.000
161,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_17_C1,1743.030,242.111,133,1071,422006.818,36736001.000
162,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C1,28.719,115.494,111,125,3316.859,288735.000
163,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C1,28.719,115.494,111,125,3316.859,288735.000
164,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C1,28.719,115.494,111,125,3316.859,288735.000
165,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C1,28.719,115.494,111,125,3316.859,288735.000
166,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_17_C2,1743.030,257.090,144,1001,448115.066,39008743.000
167,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,142.458,134,218,4091.235,356145.000
168,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,142.458,134,218,4091.235,356145.000
169,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,142.458,134,218,4091.235,356145.000
170,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,142.458,134,218,4091.235,356145.000
171,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_18_C1,1414.991,242.839,152,580,343614.332,29911878.000
172,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C1,28.719,114.680,110,122,3293.493,286701.000
173,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C1,28.719,114.945,111,122,3301.098,287363.000
174,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C1,28.719,117.143,111,127,3364.222,292858.000
175,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C1,28.719,117.120,111,127,3363.556,292800.000
176,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_18_C2,1414.991,289.477,154,1203,409607.002,35656588.000
177,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,137.996,131,149,3963.080,344989.000
178,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,137.966,131,149,3962.218,344914.000
179,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,138.560,130,151,3979.277,346399.000
180,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,138.857,131,152,3987.824,347143.000
181,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_19_C1,1026.045,281.893,159,1483,289235.511,25178162.000
182,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C1,28.719,127.155,117,141,3651.744,317887.000
183,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C1,28.719,127.155,117,141,3651.744,317887.000
184,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C1,28.719,127.155,117,141,3651.744,317887.000
185,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C1,28.719,127.155,117,141,3651.744,317887.000
186,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_19_C2,1026.045,290.198,171,1215,297756.474,25919918.000
187,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,150.244,138,166,4314.840,375610.000
188,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,150.244,138,166,4314.840,375610.000
189,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,150.244,138,166,4314.840,375610.000
190,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,150.244,138,166,4314.840,375610.000
191,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_20_C1,1046.390,261.415,146,1219,273541.593,23811995.000
192,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C1,28.719,115.991,111,124,3331.127,289977.000
193,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C1,28.719,117.686,112,127,3379.811,294215.000
194,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C1,28.719,117.275,111,126,3368.002,293187.000
195,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C1,28.719,117.148,112,127,3364.372,292871.000
196,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_20_C2,1046.390,276.120,152,1078,288929.184,25151496.000
197,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,141.029,133,153,4050.202,352573.000
198,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,143.546,135,157,4122.493,358866.000
199,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,142.522,135,154,4093.085,356306.000
200,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,142.508,135,156,4092.671,356270.000
201,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_21_C1,1301.597,254.768,166,983,331605.346,28866487.000
202,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C1,28.719,116.924,112,126,3357.916,292309.000
203,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C1,28.719,116.924,112,126,3357.916,292309.000
204,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C1,28.719,116.924,112,126,3357.916,292309.000
205,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C1,28.719,116.924,112,126,3357.916,292309.000
206,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_21_C2,1301.597,282.187,158,1063,367293.904,31973202.000
207,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,140.578,133,154,4037.255,351446.000
208,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,140.578,133,154,4037.255,351446.000
209,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,140.578,133,154,4037.255,351446.000
210,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,140.578,133,154,4037.255,351446.000
211,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_22_C1,1503.468,228.366,140,677,343340.411,29888033.000
212,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C1,28.719,116.283,112,126,3339.524,290708.000
213,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C1,28.719,116.283,112,126,3339.524,290708.000
214,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C1,28.719,116.283,112,126,3339.524,290708.000
215,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C1,28.719,116.283,112,126,3339.524,290708.000
216,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_22_C2,1503.468,257.351,152,1092,386919.507,33681625.000
217,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,138.029,130,149,3964.045,345073.000
218,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,138.029,130,149,3964.045,345073.000
219,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,138.029,130,149,3964.045,345073.000
220,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,138.029,130,149,3964.045,345073.000
221,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_23_C1,1505.536,209.460,127,387,315349.744,27451425.000
222,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C1,28.719,116.194,111,124,3336.974,290486.000
223,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C1,28.719,116.194,111,124,3336.974,290486.000
224,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C1,28.719,116.194,111,124,3336.974,290486.000
225,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C1,28.719,116.194,111,124,3336.974,290486.000
226,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_23_C2,1505.536,263.844,144,971,397226.106,34578822.000
227,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,138.591,130,150,3980.173,346477.000
228,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,138.591,130,150,3980.173,346477.000
229,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,138.591,130,150,3980.173,346477.000
230,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,138.591,130,150,3980.173,346477.000
231,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_24_C1,812.331,286.032,179,1133,232353.012,20226499.000
232,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C1,28.719,115.979,111,125,3330.793,289948.000
233,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C1,28.719,115.979,111,125,3330.793,289948.000
234,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C1,28.719,115.979,111,125,3330.793,289948.000
235,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C1,28.719,115.979,111,125,3330.793,289948.000
236,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_24_C2,812.331,349.994,172,1562,284311.233,24749500.000
237,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C2,28.719,138.042,129,149,3964.424,345106.000
238,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C2,28.719,138.042,129,149,3964.424,345106.000
239,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C2,28.719,138.042,129,149,3964.424,345106.000
240,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_24_C2,28.719,138.042,129,149,3964.424,345106.000
241,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_25_C1,1089.422,280.197,163,875,305253.378,26572529.000
242,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C1,28.719,114.696,111,121,3293.930,286739.000
243,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C1,28.719,112.427,109,119,3228.773,281067.000
244,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C1,28.719,112.341,108,119,3226.314,280853.000
245,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C1,28.719,116.308,111,125,3340.248,290771.000
246,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_25_C2,1089.422,243.709,158,1156,265502.464,23112183.000
247,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C2,28.719,135.019,129,146,3877.601,337548.000
248,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C2,28.719,132.129,125,142,3794.604,330323.000
249,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C2,28.719,130.212,124,141,3739.555,325531.000
250,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_25_C2,28.719,136.135,129,148,3909.640,340337.000
251,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_01_C1,1431.751,243.972,124,686,349307.771,30407496.000
252,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C1,28.719,111.904,108,118,3213.770,279761.000
253,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C1,28.719,112.170,108,121,3221.398,280425.000
254,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C1,28.719,112.352,108,120,3226.624,280880.000
255,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C1,28.719,112.591,109,118,3233.494,281478.000
256,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_01_C2,1431.751,233.536,141,743,334366.001,29106804.000
257,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,135.115,129,144,3880.347,337787.000
258,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,136.346,130,147,3915.717,340866.000
259,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,135.735,130,149,3898.152,339337.000
260,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,136.003,131,145,3905.860,340008.000
261,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_02_C1,1132.133,430.503,209,1600,487386.799,42427376.000
262,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C1,28.719,120.830,114,131,3470.115,302076.000
263,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C1,28.719,125.207,117,137,3595.800,313017.000
264,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C1,28.719,139.204,123,161,3997.795,348011.000
265,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C1,28.719,118.136,113,127,3392.723,295339.000
266,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_02_C2,1132.133,249.287,182,694,282225.736,24567956.000
267,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,147.577,138,162,4238.241,368942.000
268,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,150.854,141,168,4332.347,377134.000
269,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,153.447,141,170,4406.833,383618.000
270,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,146.445,137,165,4205.743,366113.000
271,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_03_C1,1277.094,371.031,155,1378,473841.858,41248279.000
272,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C1,28.719,114.744,111,125,3295.308,286859.000
273,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C1,28.719,116.740,111,124,3352.654,291851.000
274,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C1,28.719,117.388,113,127,3371.241,293469.000
275,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C1,28.719,117.700,113,127,3380.224,294251.000
276,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_03_C2,1277.094,223.701,158,492,285686.948,24869257.000
277,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,145.656,136,159,4183.078,364140.000
278,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,147.666,139,162,4240.792,369164.000
279,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,148.730,138,168,4271.349,371824.000
280,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,148.298,138,161,4258.953,370745.000
281,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_04_C1,1374.428,395.052,160,1580,542971.193,47266038.000
282,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C1,28.719,115.690,111,125,3322.499,289226.000
283,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C1,28.719,115.303,111,125,3311.368,288257.000
284,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C1,28.719,119.970,113,140,3445.416,299926.000
285,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C1,28.719,118.687,113,140,3408.553,296717.000
286,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_04_C2,1374.428,243.686,161,1705,334929.362,29155845.000
287,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,147.230,139,160,4228.293,368076.000
288,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,146.222,138,159,4199.322,365554.000
289,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,151.560,143,165,4352.623,378899.000
290,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,147.549,138,163,4237.437,368872.000
291,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_05_C1,1369.558,341.176,153,1569,467260.661,40675381.000
292,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C1,28.719,116.557,112,126,3347.382,291392.000
293,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C1,28.719,116.100,111,125,3334.263,290250.000
294,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C1,28.719,115.235,111,123,3309.427,288088.000
295,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C1,28.719,116.111,112,124,3334.573,290277.000
296,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_05_C2,1369.558,284.375,169,1131,389468.032,33903476.000
297,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,150.042,140,164,4309.051,375106.000
298,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,150.135,140,163,4311.716,375338.000
299,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,147.336,138,159,4231.337,368341.000
300,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,151.560,141,164,4352.646,378901.000
301,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_06_C1,1240.863,383.518,182,1716,475893.443,41426871.000
302,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C1,28.719,119.492,114,130,3431.677,298730.000
303,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C1,28.719,116.262,111,125,3338.927,290656.000
304,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C1,28.719,115.548,111,125,3318.410,288870.000
305,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C1,28.719,120.298,111,178,3454.813,300744.000
306,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_06_C2,1240.863,246.767,164,1196,306203.376,26655227.000
307,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C2,28.719,144.860,136,158,4160.218,362150.000
308,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C2,28.719,143.163,136,156,4111.488,357908.000
309,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C2,28.719,143.594,136,157,4123.848,358984.000
310,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_06_C2,28.719,141.818,133,167,4072.867,354546.000
311,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_07_C1,1114.614,401.056,175,1463,447022.301,38913617.000
312,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C1,28.719,115.488,111,123,3316.698,288721.000
313,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C1,28.719,114.142,110,123,3278.043,285356.000
314,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C1,28.719,117.125,112,126,3363.705,292813.000
315,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C1,28.719,118.669,112,128,3408.047,296673.000
316,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_07_C2,1114.614,262.697,166,704,292805.521,25488934.000
317,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C2,28.719,141.527,134,155,4064.492,353817.000
318,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C2,28.719,140.544,133,152,4036.279,351361.000
319,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C2,28.719,141.147,133,154,4053.590,352868.000
320,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_07_C2,28.719,140.979,133,153,4048.766,352448.000
321,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_08_C1,980.589,425.506,172,1597,417246.961,36321652.000
322,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C1,28.719,122.492,116,132,3517.822,306229.000
323,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C1,28.719,120.924,115,130,3472.803,302310.000
324,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C1,28.719,114.892,110,123,3299.570,287230.000
325,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C1,28.719,124.169,117,137,3565.990,310422.000
326,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_08_C2,980.589,241.387,164,593,236701.453,20605034.000
327,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C2,28.719,146.303,137,161,4201.665,365758.000
328,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C2,28.719,145.607,136,158,4181.665,364017.000
329,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C2,28.719,138.467,131,150,3976.624,346168.000
330,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_08_C2,28.719,145.992,137,161,4192.739,364981.000
331,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_09_C1,1474.393,355.748,146,1387,524512.324,45659180.000
332,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C1,28.719,116.858,112,126,3356.020,292144.000
333,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C1,28.719,114.004,110,122,3274.068,285010.000
334,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C1,28.719,119.792,114,130,3440.304,299481.000
335,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C1,28.719,117.521,112,126,3375.078,293803.000
336,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_09_C2,1474.393,240.227,151,820,354189.534,30832457.000
337,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C2,28.719,139.836,132,156,4015.923,349589.000
338,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C2,28.719,139.214,130,157,3998.083,348036.000
339,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C2,28.719,142.853,135,154,4102.585,357133.000
340,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_09_C2,28.719,141.590,133,154,4066.319,353976.000
341,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_10_C1,1503.905,371.157,160,1782,558184.713,48590386.000
342,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C1,28.719,118.160,113,127,3393.435,295401.000
343,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C1,26.996,119.271,114,131,3219.812,280287.000
344,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C1,28.719,117.556,113,125,3376.089,293891.000
345,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C1,28.719,116.626,112,125,3349.357,291564.000
346,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_10_C2,1503.905,247.828,155,842,372709.700,32444651.000
347,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C2,28.719,141.386,133,154,4060.448,353465.000
348,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C2,26.996,142.329,134,154,3842.288,334474.000
349,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C2,28.719,143.395,136,158,4118.150,358488.000
350,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_10_C2,28.719,141.899,134,155,4075.187,354748.000
351,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_11_C1,1747.154,372.603,161,1818,650993.930,56669496.000
352,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C1,28.719,121.962,114,155,3502.601,304904.000
353,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C1,28.719,114.798,110,122,3296.859,286994.000
354,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C1,28.719,118.929,112,130,3415.503,297322.000
355,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C1,28.719,116.147,112,123,3335.607,290367.000
356,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_11_C2,1747.154,204.890,139,720,357974.269,31161921.000
357,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C2,28.719,136.331,129,148,3915.280,340828.000
358,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C2,28.719,134.827,129,148,3872.087,337068.000
359,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C2,28.719,135.673,130,147,3896.372,339182.000
360,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_11_C2,28.719,132.664,127,143,3809.974,331661.000
361,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_12_C1,1697.792,341.071,146,1556,579067.180,50408220.000
362,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C1,28.719,116.271,112,123,3339.168,290677.000
363,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C1,28.719,114.495,111,122,3288.163,286237.000
364,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C1,28.719,117.963,112,126,3387.772,294908.000
365,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C1,28.719,113.867,110,121,3270.128,284667.000
366,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_12_C2,1697.792,218.060,146,610,370221.289,32228033.000
367,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C2,28.719,138.049,131,148,3964.619,345123.000
368,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C2,28.719,136.268,130,150,3913.454,340669.000
369,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C2,28.719,137.294,130,148,3942.931,343235.000
370,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_12_C2,28.719,133.274,127,143,3827.469,333184.000
371,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_13_C1,1490.533,365.647,152,1591,545009.648,47443487.000
372,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C1,28.719,116.150,111,125,3335.710,290376.000
373,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C1,28.719,115.990,111,123,3331.115,289976.000
374,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C1,28.719,118.482,112,127,3402.660,296204.000
375,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C1,28.719,115.105,111,124,3305.682,287762.000
376,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_13_C2,1490.533,227.244,145,1376,338715.062,29485393.000
377,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_13_C2,28.719,138.086,131,149,3965.665,345214.000
