 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
39,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,143.233,135,157,4113.487,358082.000
40,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,145.870,137,159,4189.235,364676.000
41,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_05_C2,952.560,199.870,155,334,190387.826,16573399.000
42,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,114.993,111,122,3302.477,287483.000
43,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,114.083,110,122,3276.342,285208.000
44,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,117.440,113,127,3372.735,293599.000
45,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,115.335,111,121,3312.299,288338.000
46,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_05_C3,952.560,308.012,181,1794,293399.945,25540679.000
47,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,148.671,139,163,4269.671,371678.000
48,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,146.774,139,159,4215.186,366935.000
49,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,150.913,140,163,4334.059,377283.000
50,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,147.739,140,161,4242.905,369348.000
51,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_06_C2,885.633,344.434,192,650,305042.536,26554175.000
52,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,116.210,112,125,3337.410,290524.000
53,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,21.252,124.822,118,138,2652.718,230921.000
54,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,127.268,117,148,3654.995,318170.000
55,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,118.520,112,152,3403.762,296300.000
56,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_06_C3,885.633,260.450,168,1225,230663.399,20079417.000
57,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,147.585,139,164,4238.483,368963.000
58,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,21.252,150.832,141,167,3205.476,279039.000
59,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,152.738,142,167,4386.465,381845.000
60,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,146.865,136,162,4217.794,367162.000
61,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_07_C2,1265.906,185.734,131,641,235121.995,20467541.000
62,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,117.822,113,125,3383.717,294555.000
63,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,116.159,112,125,3335.951,290397.000
64,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,124.979,115,174,3589.252,312447.000
65,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,117.647,111,149,3378.685,294117.000
66,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_07_C3,1265.906,235.876,163,634,298596.317,25993027.000
67,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,151.336,142,166,4346.201,378340.000
68,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,148.688,140,161,4270.165,371721.000
69,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,161.629,146,195,4641.811,404073.000
70,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,147.940,139,170,4248.672,369850.000
71,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_01_C2,967.218,566.177,207,2343,547616.726,47670435.000
72,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,120.112,114,128,3449.471,300279.000
73,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,118.302,113,131,3397.490,295754.000
74,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,120.909,115,131,3472.366,302272.000
75,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C2,28.719,117.259,113,126,3367.542,293147.000
76,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_01_C3,967.218,214.637,160,563,207600.640,18071787.000
77,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C3,28.719,145.716,138,159,4184.813,364291.000
78,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C3,28.719,145.376,136,159,4175.037,363440.000
79,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C3,28.719,144.906,137,157,4161.539,362265.000
80,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_01_C3,28.719,143.022,135,159,4107.433,357555.000
81,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_02_C2,1203.275,331.143,153,1353,398455.918,34685878.000
82,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,126.776,120,138,3640.854,316939.000
83,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,128.807,121,141,3699.188,322017.000
84,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,127.362,120,136,3657.706,318406.000
85,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C2,28.719,140.207,131,153,4026.595,350518.000
86,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_02_C3,1203.275,197.266,152,342,237365.032,20662799.000
87,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C3,28.719,147.827,140,169,4245.421,369567.000
88,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C3,28.719,149.525,140,163,4294.186,373812.000
89,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C3,28.719,150.124,142,163,4311.383,375309.000
90,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_02_C3,28.719,154.926,146,167,4449.302,387315.000
91,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_03_C2,1182.288,695.986,331,1998,822856.156,71630228.000
92,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,125.813,117,137,3613.215,314533.000
93,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,126.250,118,137,3625.771,315626.000
94,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,139.336,128,158,4001.586,348341.000
95,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C2,28.719,147.000,131,167,4221.688,367501.000
96,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_03_C3,1182.288,219.070,166,346,259003.955,22546483.000
97,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C3,28.719,145.240,136,159,4171.131,363100.000
98,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C3,28.719,145.535,136,159,4179.609,363838.000
99,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C3,28.719,151.172,142,167,4341.492,377930.000
100,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_03_C3,28.719,151.097,141,164,4339.332,377742.000
101,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_04_C2,1307.697,790.318,304,2646,1033497.334,89966696.000
102,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,137.614,126,153,3952.132,344036.000
103,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,128.539,119,141,3691.503,321348.000
104,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,136.699,126,149,3925.849,341748.000
105,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C2,28.719,139.272,126,155,3999.725,348179.000
106,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_04_C3,1307.697,210.364,157,335,275092.287,23946984.000
107,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C3,28.719,148.905,139,170,4276.380,372262.000
108,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C3,28.719,146.820,138,160,4216.507,367050.000
109,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C3,28.719,148.628,139,189,4268.419,371569.000
110,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_04_C3,28.719,145.907,137,160,4190.292,364768.000
111,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_05_C2,1301.034,1151.545,347,3904,1498199.463,130419355.000
112,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,127.568,120,139,3663.622,318921.000
113,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,129.613,121,140,3722.347,324033.000
114,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,143.807,130,160,4129.971,359517.000
115,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C2,28.719,135.829,126,150,3900.852,339572.000
116,L4440rnai:intestine:MAX_ELT2gfp_L4440rnai_worm_05_C3,1301.034,231.004,159,779,300543.963,26162571.000
117,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C3,28.719,145.464,137,157,4177.564,363660.000
118,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C3,28.719,145.606,137,159,4181.654,364016.000
119,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C3,28.719,148.868,140,162,4275.312,372169.000
120,L4440rnai:background:MAX_ELT2gfp_L4440rnai_worm_05_C3,28.719,146.780,138,161,4215.358,366950.000
