 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
21,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_03_C2,1153.259,235.045,122,606,271068.070,23596673
22,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C2,28.719,114.600,110,121,3291.196,286501
23,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C2,28.719,114.600,110,121,3291.196,286501
24,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C2,28.719,114.600,110,121,3291.196,286501
25,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C2,28.719,114.600,110,121,3291.196,286501
26,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_03_C3,1153.259,464.492,161,2213,535678.893,46631238
27,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C3,28.719,143.194,135,158,4112.384,357986
28,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C3,28.719,143.194,135,158,4112.384,357986
29,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C3,28.719,143.194,135,158,4112.384,357986
30,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_03_C3,28.719,143.194,135,158,4112.384,357986
31,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_04_C2,1024.265,216.753,138,633,222012.524,19326352
32,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C2,28.719,114.746,111,121,3295.377,286865
33,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C2,28.719,113.173,109,121,3250.208,282933
34,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C2,28.719,115.414,111,124,3314.562,288535
35,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C2,28.719,114.060,109,121,3275.665,285149
36,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_04_C3,1024.265,628.350,203,2738,643596.887,56025578
37,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,143.232,136,155,4113.475,358081.000
38,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,142.882,134,155,4103.423,357206
39,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,153.632,143,169,4412.140,384080
40,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_04_C3,28.719,141.930,133,157,4076.072,354825
41,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_05_C2,1228.904,217.617,137,582,267430.019,23279978
42,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,118.501,113,127,3403.223,296253
43,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,114.981,111,124,3302.132,287453
44,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,115.730,111,124,3323.625,289324
45,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C2,28.719,114.305,110,121,3282.707,285762
46,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_05_C3,1228.904,389.131,176,1553,478204.854,41628081
47,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,150.250,140,164,4315.001,375624.000
48,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,144.368,136,156,4146.088,360920
49,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,144.700,135,160,4155.623,361750
50,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_05_C3,28.719,140.525,133,154,4035.716,351312
51,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_06_C2,1218.037,240.652,137,454,293122.463,25516524
52,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,114.766,111,122,3295.952,286915
53,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,114.405,110,125,3285.578,286012
54,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,116.327,111,124,3340.788,290818
55,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C2,28.719,114.528,111,121,3289.105,286319
56,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_06_C3,1218.037,474.252,171,2132,577656.405,50285411
57,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,144.726,136,158,4156.370,361815
58,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,143.686,135,157,4126.490,359214
59,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,148.406,139,162,4262.044,371014
60,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_06_C3,28.719,142.287,134,154,4086.318,355717
61,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_07_C2,1168.997,174.508,127,491,203999.005,17758262
62,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,114.356,110,121,3284.166,285889
63,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,114.336,111,123,3283.591,285839
64,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,113.666,109,121,3264.349,284164
65,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C2,28.719,112.930,109,122,3243.235,282326
66,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_07_C3,1168.997,235.548,165,635,275355.133,23969865
67,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,141.000,134,157,4049.352,352499.000
68,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,141.210,133,192,4055.394,353025
69,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,139.038,132,152,3993.005,347594
70,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_07_C3,28.719,136.748,130,146,3927.262,341871
71,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_08_C2,1255.957,200.817,126,504,252217.257,21955696
72,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C2,28.719,114.812,111,122,3297.273,287030
73,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C2,30.522,115.717,112,123,3531.952,307459
74,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C2,28.719,119.022,113,130,3418.191,297556
75,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C2,28.719,112.982,109,121,3244.729,282456
76,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_08_C3,1255.957,380.425,159,1459,477797.241,41592598
77,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C3,28.719,139.405,131,149,4003.551,348512
78,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C3,30.522,140.426,132,152,4286.144,373112
79,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C3,28.719,152.321,141,168,4374.495,380803
80,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_08_C3,28.719,137.183,130,148,3939.749,342958
81,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_09_C2,1373.291,167.044,125,300,229400.423,19969474
82,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C2,28.719,117.925,113,125,3386.669,294812
83,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C2,28.719,119.222,114,128,3423.935,298056
84,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C2,28.719,114.388,111,121,3285.096,285970
85,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C2,28.719,117.308,113,126,3368.967,293271
86,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_09_C3,1373.291,321.777,177,1392,441893.762,38467174
87,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C3,28.719,148.806,139,162,4273.531,372014
88,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C3,28.719,154.275,144,167,4430.600,385687
89,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C3,28.719,142.024,134,156,4078.783,355061.000
90,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_09_C3,28.719,153.340,142,170,4403.766,383351.000
91,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_10_C2,1157.440,179.619,120,498,207898.547,18097720
92,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C2,28.719,112.470,109,119,3230.002,281174
93,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C2,28.719,113.933,110,121,3272.035,284833
94,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C2,28.719,115.756,111,125,3324.395,289391
95,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C2,28.719,112.494,109,121,3230.691,281234
96,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_10_C3,1157.440,280.823,148,1210,325035.636,28294589
97,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C3,28.719,133.464,127,145,3832.949,333661.000
98,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C3,28.719,135.603,129,147,3894.373,339008.000
99,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C3,28.719,139.872,133,151,4016.980,349681
100,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_10_C3,28.719,131.424,126,143,3774.339,328559
101,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_11_C2,1317.519,193.401,128,488,254809.458,22181349
102,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C2,28.719,114.774,110,123,3296.193,286936
103,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C2,28.719,116.278,112,125,3339.363,290694
104,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C2,28.719,116.404,112,124,3342.993,291010
105,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C2,28.719,115.956,112,123,3330.139,289891
106,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_11_C3,1317.519,300.842,164,895,396364.746,34503840
107,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C3,28.719,142.620,134,156,4095.876,356549
108,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C3,28.719,145.020,135,157,4164.801,362549
109,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C3,28.719,145.693,136,159,4184.135,364232
110,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_11_C3,28.719,143.968,136,158,4134.601,359920
111,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_12_C2,1030.238,208.441,142,486,214743.498,18693578
112,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C2,28.719,115.760,111,125,3324.498,289400
113,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C2,28.719,113.360,109,120,3255.573,283400
114,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C2,28.719,116.248,111,125,3338.525,290621
115,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C2,28.719,121.336,114,133,3484.635,303340
116,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_12_C3,1030.238,359.119,172,683,369978.396,32206889
117,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C3,28.719,144.796,135,157,4158.368,361989
118,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C3,28.719,139.350,133,152,4001.988,348376
119,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C3,28.719,148.838,139,161,4274.473,372096
120,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_12_C3,28.719,162.281,147,188,4660.535,405703.000
121,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_13_C2,833.744,195.395,132,628,162909.159,14181361
122,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C2,28.719,113.835,110,124,3269.220,284588
123,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C2,28.719,113.814,110,120,3268.623,284536
124,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C2,28.719,116.558,112,125,3347.404,291394
125,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C2,28.719,116.630,111,125,3349.484,291575
126,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_13_C3,833.744,357.905,180,883,298400.661,25975995
127,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C3,28.719,141.720,133,155,4070.029,354299.000
128,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C3,28.719,143.592,135,158,4123.814,358981
129,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C3,28.719,145.229,135,161,4170.809,363072
130,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_13_C3,28.719,150.718,140,167,4328.465,376796
131,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_14_C2,1285.699,182.136,125,325,234172.595,20384895
132,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C2,28.719,115.416,112,123,3314.619,288540
133,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C2,28.719,115.416,112,123,3314.619,288540
134,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C2,28.719,115.416,112,123,3314.619,288540
135,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C2,28.719,115.416,112,123,3314.619,288540
136,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_14_C3,1285.699,339.722,168,1235,436780.433,38022055
137,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C3,28.719,143.970,136,157,4134.670,359926.000
138,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C3,28.719,143.970,136,157,4134.670,359926.000
139,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C3,28.719,143.970,136,157,4134.670,359926.000
140,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_14_C3,28.719,143.970,136,157,4134.670,359926.000
141,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_15_C2,993.800,245.274,152,1011,243752.836,21218862
142,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C2,28.719,127.042,113,182,3648.493,317604
143,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C2,28.719,116.561,111,127,3347.508,291403
144,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C2,28.719,116.214,111,125,3337.548,290536
145,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C2,28.719,126.634,117,141,3636.776,316584
146,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_15_C3,993.800,335.726,185,1747,333644.858,29044028
147,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C3,28.719,145.062,134,167,4166.019,362655.000
148,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C3,28.719,144.017,135,155,4136.014,360043
149,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C3,28.719,142.093,134,158,4080.747,355232
150,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_15_C3,28.719,155.874,143,175,4476.528,389685
151,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_16_C2,1189.433,176.549,122,422,209993.153,18280057
152,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,111.984,108,118,3216.056,279960
153,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,113.022,109,120,3245.855,282554
154,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,112.924,109,120,3243.063,282311
155,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C2,28.719,113.612,109,122,3262.810,284030
156,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_16_C3,1189.433,275.553,153,780,327752.282,28531075
157,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C3,28.719,130.318,125,138,3742.599,325796
158,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C3,28.719,131.849,127,141,3786.562,329623
159,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C3,28.719,132.951,127,143,3818.210,332378
160,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_16_C3,28.719,133.415,127,142,3831.536,333538
161,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_17_C2,943.346,185.117,131,681,174629.302,15201608.000
162,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,114.786,111,122,3296.538,286966
163,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,113.774,110,121,3267.451,284434
164,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,114.292,110,122,3282.339,285730
165,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C2,28.719,115.011,111,132,3302.982,287527
166,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_17_C3,943.346,266.551,156,743,251449.670,21888877
167,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C3,28.719,141.633,134,156,4067.548,354083.000
168,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C3,28.719,140.198,132,153,4026.330,350495
169,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C3,28.719,140.117,133,154,4023.998,350292.000
170,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_17_C3,28.719,141.412,133,157,4061.184,353529
171,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_18_C2,1141.013,192.976,137,520,220188.140,19167538
172,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,115.062,111,123,3304.441,287654
173,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,113.877,110,122,3270.415,284692
174,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,114.213,110,122,3280.076,285533
175,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C2,28.719,113.722,109,120,3265.969,284305
176,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_18_C3,1141.013,337.639,174,985,385250.457,33536333
177,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C3,28.719,143.072,133,158,4108.857,357679
178,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C3,28.719,141.024,132,157,4050.052,352560
179,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C3,28.719,142.037,133,158,4079.139,355092
180,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_18_C3,28.719,139.197,132,152,3997.589,347993
181,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_19_C2,1179.014,179.496,134,420,211628.372,18422404
182,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,114.475,110,122,3287.589,286187
183,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,117.285,112,126,3368.300,293213
184,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,117.285,112,126,3368.300,293213
185,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C2,28.719,117.285,112,126,3368.300,293213
186,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_19_C3,1179.014,313.568,168,1085,369701.133,32182753
187,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C3,28.719,143.043,135,158,4108.041,357608.000
188,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C3,28.719,149.827,140,162,4302.870,374568
189,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C3,28.719,149.827,140,162,4302.870,374568
190,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_19_C3,28.719,149.827,140,162,4302.870,374568
191,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_20_C2,976.614,262.863,132,477,256715.795,22347297
192,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,135.806,120,160,3900.186,339514
193,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,135.806,120,160,3900.186,339514
194,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,135.806,120,160,3900.186,339514
195,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C2,28.719,135.806,120,160,3900.186,339514
196,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_20_C3,976.614,333.545,163,1481,325745.177,28356355.000
197,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C3,28.719,158.046,143,180,4538.917,395116
198,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C3,28.719,158.046,143,180,4538.917,395116
199,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C3,28.719,158.046,143,180,4538.917,395116
200,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_20_C3,28.719,158.046,143,180,4538.917,395116
201,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_21_C2,1254.556,188.417,126,641,236379.607,20577017
202,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,116.057,112,124,3333.034,290143
203,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,116.057,112,124,3333.034,290143
204,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,116.057,112,124,3333.034,290143
205,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C2,28.719,116.057,112,124,3333.034,290143
206,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_21_C3,1254.556,254.020,155,775,318682.823,27741572
207,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C3,28.719,142.992,135,154,4106.571,357480
208,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C3,28.719,142.992,135,154,4106.571,357480
209,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C3,28.719,142.992,135,154,4106.571,357480
210,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_21_C3,28.719,142.992,135,154,4106.571,357480
211,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_22_C2,1210.375,179.727,124,411,217536.559,18936716
212,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,117.500,113,124,3374.481,293751
213,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,117.500,113,124,3374.481,293751
214,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,117.500,113,124,3374.481,293751
215,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C2,28.719,117.500,113,124,3374.481,293751
216,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_22_C3,1210.375,344.274,169,1502,416701.107,36274135
217,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C3,28.719,150.126,141,166,4311.463,375316
218,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C3,28.719,150.126,141,166,4311.463,375316
219,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C3,28.719,150.126,141,166,4311.463,375316
220,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_22_C3,28.719,150.126,141,166,4311.463,375316
221,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_23_C2,803.083,199.776,139,560,160437.118,13966168
222,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,119.190,114,128,3423.016,297976
223,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,119.190,114,128,3423.016,297976
224,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,119.190,114,128,3423.016,297976
225,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C2,28.719,119.190,114,128,3423.016,297976
226,ELT2rnai:intestine:MAX_ELT2gfp_ELT2rnai_worm_23_C3,803.083,352.009,205,1264,282692.740,24608609
227,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C3,28.719,152.833,142,167,4389.199,382083
228,ELT2rnai:background:MAX_ELT2gfp_ELT2rnai_worm_23_C3,28.719,152.833,142,167,4389.199,382083
