 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
39,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_15_R3D.tif:background15:1,25.376,143.997,133,161,3654.076,318090.000
40,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_15_R3D.tif:background15:2,25.376,111.201,107,119,2821.837,245643.000
41,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:1,25.376,144.206,129,167,3659.372,318551.000
42,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:2,25.376,111.352,107,117,2825.663,245976.000
43,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:1,25.376,133.316,125,148,3383.027,294495.000
44,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:2,25.376,110.909,107,117,2814.428,244998.000
45,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:1,25.376,130.981,124,144,3323.786,289338.000
46,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:2,25.376,110.258,106,121,2797.920,243561.000
47,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:1,25.376,133.309,125,147,3382.844,294479.000
48,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:background14:2,25.376,110.964,107,118,2815.818,245119.000
49,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:worm14:1,946.770,619.350,267,2714,586382.145,51044993.000
50,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_14_R3D.tif:worm14:2,946.770,122.444,109,242,115926.094,10091451.000
51,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:1,25.376,139.089,129,153,3529.528,307248.000
52,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:2,25.376,110.922,107,117,2814.761,245027.000
53,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:1,25.376,141.420,131,160,3588.666,312396.000
54,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:2,25.376,110.972,107,117,2816.025,245137.000
55,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:1,25.376,130.864,123,142,3320.811,289079.000
56,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:2,25.376,109.732,106,115,2784.572,242399.000
57,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:1,25.376,137.567,128,153,3490.907,303886.000
58,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:background13:2,25.376,110.477,106,116,2803.469,244044.000
59,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:worm13:1,1292.695,882.205,315,4095,1140422.056,99274571.000
60,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_13_R3D.tif:worm13:2,1292.695,118.083,108,164,152644.707,13287833.000
61,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:1,25.376,144.134,131,164,3657.534,318391.000
62,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:2,25.376,110.959,107,117,2815.692,245108.000
63,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:1,25.376,135.531,126,149,3439.236,299388.000
64,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:2,25.376,110.713,107,116,2809.454,244565.000
65,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:1,25.376,129.526,122,143,3286.865,286124.000
66,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:2,25.376,109.661,106,116,2782.768,242242.000
67,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:1,25.376,135.930,127,148,3449.368,300270.000
68,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:background12:2,25.376,110.603,106,117,2806.662,244322.000
69,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:worm12:1,1366.100,720.177,278,4095,983833.809,85643450.000
70,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_12_R3D.tif:worm12:2,1366.100,116.905,107,160,159704.602,13902402.000
71,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:1,25.376,124.332,120,134,3155.045,274649.000
72,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:2,25.376,110.643,107,118,2807.685,244411.000
73,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:1,25.376,126.159,121,134,3201.421,278686.000
74,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:2,25.376,110.567,107,117,2805.743,244242.000
75,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:1,25.376,132.785,125,146,3369.541,293321.000
76,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:2,25.376,110.577,107,117,2806.008,244265.000
77,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:1,25.376,125.726,120,136,3190.416,277728.000
78,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:background11:2,25.376,109.445,105,115,2777.277,241764.000
79,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:worm11:1,1022.806,661.308,206,3062,676389.283,58880180.000
80,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_11_R3D.tif:worm11:2,1022.806,115.423,107,153,118055.508,10276818.000
81,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:1,25.376,130.645,124,142,3315.239,288594.000
82,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:2,25.376,110.656,107,117,2807.995,244438.000
83,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:1,25.376,149.049,135,167,3782.277,329250.000
84,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:2,25.376,110.609,106,117,2806.823,244336.000
85,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:1,25.376,180.365,155,224,4576.940,398426.000
86,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:2,25.376,110.008,106,116,2791.556,243007.000
87,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:1,25.376,179.106,163,200,4545.005,395646.000
88,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:background10:2,25.376,110.990,107,118,2816.473,245176.000
89,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:worm10:1,1686.212,824.391,322,3742,1390098.071,121009050.000
90,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_10_R3D.tif:worm10:2,1686.212,116.800,107,186,196950.149,17144654.000
91,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:1,25.376,125.331,119,135,3180.398,276856.000
92,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:2,25.376,110.652,107,117,2807.903,244430.000
93,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:1,25.376,131.278,122,143,3331.322,289994.000
94,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:2,25.376,110.502,107,116,2804.101,244099.000
95,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:1,25.376,130.362,122,142,3308.071,287970.000
96,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:2,25.376,109.582,106,116,2780.746,242066.000
97,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:1,25.376,124.846,119,133,3168.095,275785.000
98,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:background09:2,25.376,110.306,106,116,2799.138,243667.000
99,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:worm09:1,1009.285,456.660,268,2031,460899.703,40121655.000
100,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_09_R3D.tif:worm09:2,1009.285,116.637,108,157,117719.980,10247610.000
101,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:worm07:1,883.209,487.654,255,1515,430700.714,37492811.000
102,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:worm07:2,883.209,119.444,107,176,105494.327,9183358.000
103,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:1,25.376,126.874,121,137,3219.548,280264.000
104,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:2,25.376,110.536,107,117,2804.974,244175.000
105,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:1,25.376,127.634,121,137,3238.836,281943.000
106,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:2,25.376,110.716,107,118,2809.534,244572.000
107,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:1,25.376,125.609,120,137,3187.452,277470.000
108,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:2,25.376,109.651,106,119,2782.493,242218.000
109,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:1,25.376,129.136,122,140,3276.963,285262.000
110,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_07_R3D.tif:background07:2,25.376,110.875,107,118,2813.555,244922.000
111,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:1,25.376,135.941,126,150,3449.644,300294.000
112,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:2,25.376,110.678,107,116,2808.569,244488.000
113,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:1,25.376,134.768,125,150,3419.868,297702.000
114,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:2,25.376,110.680,107,116,2808.627,244493.000
115,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:1,25.376,127.584,121,137,3237.560,281832.000
116,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:2,25.376,110.148,105,117,2795.117,243317.000
117,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:1,25.376,136.702,127,156,3468.943,301974.000
118,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:background05:2,25.376,110.779,107,117,2811.131,244711.000
119,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:worm05:1,1022.691,644.006,273,2815,658618.806,57333247.000
120,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_05_R3D.tif:worm05:2,1022.691,118.479,108,168,121167.039,10547679.000
121,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:worm04:1,1164.999,531.972,261,2225,619746.575,53949391.000
122,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:worm04:2,1164.999,116.735,107,247,135996.461,11838591.000
123,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:1,25.376,129.859,123,141,3295.308,286859.000
124,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:2,25.376,110.589,107,117,2806.318,244292.000
125,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:1,25.376,145.505,132,166,3692.341,321421.000
126,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:2,25.376,110.523,107,116,2804.629,244145.000
127,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:1,25.376,139.887,129,158,3549.781,309011.000
128,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:2,25.376,109.876,106,115,2788.213,242716.000
129,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:1,25.376,141.656,130,159,3594.663,312918.000
130,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background04:2,25.376,109.918,106,116,2789.282,242809.000
131,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:worm06:1,1243.183,560.509,263,1873,696815.396,60658288.000
132,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:worm06:2,1243.183,118.898,108,159,147811.640,12867111.000
133,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:1,25.376,158.694,138,194,4027.031,350556.000
134,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:2,25.376,110.113,106,116,2794.221,243239.000
135,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:1,25.376,169.672,144,207,4305.604,374806.000
136,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:2,25.376,110.726,107,117,2809.787,244594.000
137,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:1,25.376,156.191,140,181,3963.494,345025.000
138,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:2,25.376,110.537,106,117,2804.985,244176.000
139,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:1,25.376,161.184,141,192,4090.213,356056.000
140,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_04_R3D.tif:background06:2,25.376,110.348,106,116,2800.183,243758.000
141,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:1,25.376,129.428,122,141,3284.361,285906.000
142,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:2,25.376,110.755,107,127,2810.522,244658.000
143,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:1,25.376,139.821,127,157,3548.104,308865.000
144,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:2,25.376,110.770,107,118,2810.901,244691.000
145,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:1,25.376,127.754,121,140,3241.891,282209.000
146,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:2,25.376,109.553,105,116,2780.011,242002.000
147,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:1,25.376,135.167,126,150,3429.989,298583.000
148,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:background03:2,25.376,110.739,107,117,2810.120,244623.000
149,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:worm03:1,1420.000,675.343,176,4095,958986.481,83480472.000
150,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_03_R3D.tif:worm03:2,1420.000,118.508,107,210,168280.682,14648956.000
151,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:1,25.376,138.575,128,153,3516.478,306112.000
152,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:2,25.376,109.628,106,116,2781.918,242168.000
153,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:1,25.376,129.516,123,140,3286.601,286101.000
154,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:2,25.376,110.277,106,117,2798.380,243601.000
155,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:1,25.376,128.216,122,138,3253.620,283230.000
156,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:2,25.376,110.264,106,116,2798.070,243574.000
157,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:1,25.376,142.150,132,160,3607.207,314010.000
158,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:background02:2,25.376,110.923,107,117,2814.796,245030.000
159,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:worm02:1,1424.847,832.556,273,4095,1186265.245,103265254.000
160,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_02_R3D.tif:worm02:2,1424.847,123.061,108,288,175342.978,15263734.000
161,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:1,25.376,127.796,120,160,3242.960,282302.000
162,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:2,25.376,110.510,107,116,2804.307,244117.000
163,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:1,25.376,132.216,124,145,3355.124,292066.000
164,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:2,25.376,110.490,107,116,2803.790,244072.000
165,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:1,25.376,129.236,123,141,3279.502,285483.000
166,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:2,25.376,110.046,106,116,2792.521,243091.000
167,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:1,25.376,125.955,120,137,3196.240,278235.000
168,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:background01:2,25.376,110.173,106,116,2795.749,243372.000
169,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:worm01:1,1336.565,523.193,208,2437,699281.475,60872962.000
170,MAX_CEBP1gfp_ELT2rnai_Rep3_Azide60X_01_R3D.tif:worm01:2,1336.565,117.183,108,191,156622.537,13634106.000
