 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
703,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm04_C3,28.719,159.458,134,224,4579.468,398646.000
704,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm04_C3,28.719,131.180,122,147,3767.332,327949.000
705,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm04_C3,28.719,120.164,116,128,3450.976,300410.000
706,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C1,1059.267,110.073,104,127,116596.600,10149819.000
707,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C1,28.719,105.426,102,111,3027.729,263566.000
708,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C1,28.719,105.185,102,111,3020.802,262963.000
709,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C1,28.719,104.278,101,110,2994.737,260694.000
710,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C1,28.719,104.465,101,110,3000.124,261163.000
711,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C2,1059.267,406.742,259,2062,430848.662,37505690.000
712,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C2,28.719,180.411,160,204,5181.209,451028.000
713,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C2,28.719,173.712,158,191,4988.827,434281.000
714,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C2,28.719,166.255,148,184,4774.653,415637.000
715,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C2,28.719,168.151,151,183,4829.115,420378.000
716,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C3,1059.267,327.374,152,2184,346776.454,30187143.000
717,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C3,28.719,123.706,117,134,3552.687,309264.000
718,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C3,28.719,121.661,117,132,3493.963,304152.000
719,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C3,28.719,119.631,115,128,3435.675,299078.000
720,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm05_C3,28.719,120.458,116,131,3459.431,301146.000
721,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C1,981.003,117.911,105,181,115671.369,10069277.000
722,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C1,28.719,104.766,101,111,3008.774,261916.000
723,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C1,28.719,104.496,101,110,3001.020,261241.000
724,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C1,28.719,105.703,102,113,3035.667,264257.000
725,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C1,28.719,105.415,102,112,3027.396,263537.000
726,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C2,981.003,467.689,314,1567,458804.005,39939223.000
727,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C2,28.719,216.116,196,243,6206.611,540290.000
728,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C2,28.719,217.935,198,239,6258.856,544838.000
729,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C2,28.719,251.254,226,277,7215.735,628135.000
730,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C2,28.719,250.130,223,274,7183.467,625326.000
731,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C3,981.003,1134.315,219,4095,1112765.745,96867069.000
732,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C3,28.719,129.824,122,140,3728.401,324560.000
733,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C3,28.719,127.466,122,135,3660.693,318666.000
734,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C3,28.719,143.389,131,162,4117.978,358473.000
735,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm06_C3,28.719,134.078,126,144,3850.571,335195.000
736,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C1,911.629,109.818,104,135,100113.717,8714972.000
737,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C1,28.719,104.861,101,111,3011.497,262153.000
738,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C1,28.719,104.522,101,110,3001.744,261304.000
739,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C1,28.719,105.079,102,111,3017.758,262698.000
740,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C1,28.719,104.921,101,112,3013.209,262302.000
741,04_ELT2ELT7rnai:intestine:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C2,911.629,640.038,322,3236,583477.494,50792141.000
742,04_ELT2ELT7rnai:background:MAX_CEBP1gfp_ELT2ELT7rnai_Worm07_C2,28.719,216.622,197,237,6221.154,541556.000
